Price,Bathrooms,Bedrooms,ParkingSlots,SquareMeters,GpsLongitude,GpsLatitude,Municipio,Estado
2225000,2,3,2,92.00,-99.232908,19.62311,Cuautitlán Izcalli Municipality,Estado de México
630000,2,3,1,112.00,-98.97813,19.840805,Tizayuca,Hidalgo
360000,1,2,1,60.00,-99.0923152,19.8321952,Zumpango,Estado de México
2350000,4,3,2,112.00,-98.802735578735,20.0662139130124,Pachuca,Hidalgo
1550000,3,3,2,105.00,-99.1712174,19.6915814,Cuautitlán Municipality,Estado de México
730000,2,3,1,72.00,-98.806273,20.056645,Pachuca,Hidalgo
600000,2,2,1,60.00,-99.059818,19.794611,Zumpango,Estado de México
1733000,3,3,2,140.00,-98.7877421153443,20.0095910247799,Zempoala,Hidalgo
962000,2,3,2,105.00,-98.7867618,20.0094363,Zempoala,Hidalgo
1733000,4,3,2,140.00,-98.801392,20.012828,Zempoala,Hidalgo
587000,1,2,2,90.00,-98.697194,20.07676,Mineral de la Reforma,Hidalgo
1385000,3,3,2,105.00,-98.7977244,20.0102504,Zempoala,Hidalgo
495000,1,2,2,90.00,-98.979101,19.839007,Tizayuca,Hidalgo
802000,1,3,2,112.00,-98.794896,20.058446,Pachuca,Hidalgo
986000,3,3,1,90.00,-98.755517,20.104011,Pachuca,Hidalgo
760000,1,3,1,85.00,-99.1195733998463,19.6444209,Coacalco de Berriozábal,Estado de México
1607500,3,3,2,105.00,-98.7813248,20.0272585,Pachuca,Hidalgo
1900000,3,4,2,120.00,-99.0599423,19.6512946,Ecatepec,Estado de México
1900000,3,3,2,153.00,-98.779981,20.040415,Pachuca,Hidalgo
1749000,2,3,3,113.00,-99.0330638460327,19.6778718824623,Tecámac,Estado de México
3697968,3,3,2,300.00,-98.7840674,20.0964819951036,Pachuca,Hidalgo
427000,1,2,1,50.00,-98.9799167,19.8405865,Tizayuca,Hidalgo
2360000,2,3,2,135.00,-98.7787111,20.1076647,Pachuca,Hidalgo
850000,2,3,1,65.00,-99.285711,19.63406,Nicolás Romero Municipality,Estado de México
470000,1,2,1,52.00,-99.0248112,19.5986601,Ecatepec,Estado de México
2800000,2,4,3,291.00,-99.2369792,19.6667982,Cuautitlán Izcalli Municipality,Estado de México
1481000,3,3,2,122.00,-98.7868047153443,20.0093959751805,Zempoala,Hidalgo
1275000,3,3,1,72.00,-99.237679,18.736747,Xochitepec,Morelos
1347000,2,3,1,121.00,-99.214903,18.922984,Cuernavaca,Morelos
600000,1,2,1,46.00,-99.24556,18.87635,Temixco Municipality,Morelos
1300000,3,3,1,89.00,-99.23027,18.802793,Xochitepec,Morelos
1347000,2,3,2,121.00,-99.214903,18.922984,Cuernavaca,Morelos
8800000,4,3,2,864.00,-99.2505168,18.9355809,Cuernavaca,Morelos
16500000,4,4,2,1050.00,-98.9454932,18.9129673,Atlatlahucan Municipality,Morelos
1247000,2,3,1,121.00,-99.214903,18.922984,Cuernavaca,Morelos
1347000,2,3,2,121.00,-99.214903,18.922984,Cuernavaca,Morelos
1347000,2,3,2,121.00,-99.214903,18.922984,Cuernavaca,Morelos
1347000,2,3,2,124.00,-99.214903,18.922984,Cuernavaca,Morelos
1800000,2,3,2,300.00,-99.255498,18.920831,Cuernavaca,Morelos
1347000,2,3,2,121.00,-99.214903,18.922984,Cuernavaca,Morelos
520000,1,2,1,53.00,-99.057962,18.87218,Yautepec Municipality,Morelos
1900000,2,3,2,150.00,-99.2185059,18.9206427054434,Cuernavaca,Morelos
1550000,2,3,2,118.00,-99.190502,18.82364,Emiliano Zapata,Morelos
3500000,3,3,2,230.00,-99.2314253,18.9480612,Cuernavaca,Morelos
2495000,2,3,2,120.00,-99.2422202307507,18.9674606200762,Cuernavaca,Morelos
1711000,2,3,1,121.00,-99.214903,18.922984,Cuernavaca,Morelos
1272000,2,3,1,124.00,-99.244662,18.912233,Cuernavaca,Morelos
1347000,2,3,2,121.00,-99.214903,18.922984,Cuernavaca,Morelos
6500000,4,3,4,727.00,-99.249538,18.944001,Cuernavaca,Morelos
1240000,2,3,1,124.00,-99.244662,18.912233,Cuernavaca,Morelos
1225000,3,3,1,67.00,-99.191265,18.7980098,Xochitepec,Morelos
1450000,1,1,1,53.00,-99.224106,18.908275,Cuernavaca,Morelos
874000,2,2,1,65.00,-99.1917176,18.8246545,Emiliano Zapata,Morelos
1711000,2,3,2,121.00,-99.226924,18.737625,Xochitepec,Morelos
1700000,2,3,2,121.00,-99.244662,18.912233,Cuernavaca,Morelos
1240000,2,3,1,124.00,-99.244662,18.912233,Cuernavaca,Morelos
1700000,2,3,2,121.00,-99.222918,18.922911,Cuernavaca,Morelos
3300000,2,4,4,381.00,-98.9454932,18.9129673,Atlatlahucan Municipality,Morelos
1950000,2,3,2,103.00,-99.2655294,18.9631592,Cuernavaca,Morelos
1650000,2,2,1,80.00,-99.244077,18.9835505,Cuernavaca,Morelos
1712000,2,3,2,114.00,-99.214903,18.922984,Cuernavaca,Morelos
1400000,3,3,2,90.00,-99.2315350306885,18.7956402805375,Xochitepec,Morelos
3200000,3,3,1,381.00,-98.9452631,18.9134114,Atlatlahucan Municipality,Morelos
6800000,4,4,4,1200.00,-99.195443,18.892086,Jiutepec,Morelos
3600000,2,3,1,350.00,-98.9454593,18.9132524,Atlatlahucan Municipality,Morelos
840000,2,3,1,69.00,-99.2273761,18.8919533054346,Cuernavaca,Morelos
1347000,2,3,2,121.00,-99.214903,18.922984,Cuernavaca,Morelos
2890000,3,4,2,240.00,-99.250351,18.968043,Cuernavaca,Morelos
787867,2,3,1,60.00,-98.9056317,18.7397254,Ayala Municipality,Morelos
735000,1,2,1,96.00,-99.199087,18.73633,Xochitepec,Morelos
3800000,4,4,2,740.00,-99.1947335,18.9378177,Cuernavaca,Morelos
4950000,3,3,2,405.00,-99.2478693,18.9547582,Cuernavaca,Morelos
610000,1,3,2,74.00,-99.191521,18.803588,Emiliano Zapata,Morelos
1347000,2,3,2,121.00,-99.217862,18.875538,Cuernavaca,Morelos
450000,1,2,1,50.00,-99.24141,18.863013,Temixco Municipality,Morelos
1352000,2,3,3,69.00,-99.7121194,16.7284864,Acapulco,Guerrero
668000,1,2,1,96.00,-99.1977126,18.7349544,Xochitepec,Morelos
2350000,2,3,1,338.00,-99.077821,18.889642,Yautepec Municipality,Morelos
14712530,4,4,2,219.00,-99.796515,16.779138,Acapulco,Guerrero
550000,2,2,1,51.00,-99.2533012,18.8757726,Temixco Municipality,Morelos
4500000,4,4,3,370.00,-99.212301,18.847456,Emiliano Zapata,Morelos
1350000,2,2,1,114.00,-99.903754,16.834639,Acapulco,Guerrero
862000,3,2,1,55.00,-98.950292,18.8684116054273,Cuautla Municipality,Morelos
950000,2,3,1,70.00,-98.862034,18.873839,Yecapixtla,Morelos
1300000,3,3,1,90.00,-99.19881,18.775961,Xochitepec,Morelos
990000,3,3,1,49.00,-99.175775,18.854282,Emiliano Zapata,Morelos
860000,3,2,1,60.00,-98.8769673,18.7662059,Ayala Municipality,Morelos
3700000,3,3,2,245.00,-99.221842,18.857477,Temixco Municipality,Morelos
750000,1,2,1,60.00,-99.92775,16.868817,Acapulco,Guerrero
2900000,3,3,2,300.00,-99.245064,18.85734,Temixco Municipality,Morelos
1200997,2,3,1,79.00,-99.207172,18.781482,Xochitepec,Morelos
1000000,3,2,1,60.00,-99.243022,18.743672,Xochitepec,Morelos
650000,1,2,1,60.00,-99.146444,18.879532,Jiutepec,Morelos
711000,2,2,1,60.00,-98.8769673,18.7662059,Ayala Municipality,Morelos
711000,2,2,1,60.00,-98.8769673,18.7662059,Ayala Municipality,Morelos
6000000,4,4,4,812.00,-99.204853,18.880249,Jiutepec,Morelos
1711000,2,3,1,121.00,-99.226924,18.737625,Xochitepec,Morelos
5700000,4,4,2,231.00,-96.721756,17.089529,Oaxaca,Oaxaca
2180000,2,3,2,234.00,-96.737459,17.03115,Huajuapan,Oaxaca
1380000,1,2,1,97.00,-96.685205,17.047814,Santa Cruz Amilpas,Oaxaca
1680000,2,3,2,276.00,-97.410793,18.4705308,Tehuacán,Puebla
2300000,3,3,1,100.00,-96.685181,17.066245,San Sebastián Tutla,Oaxaca
5400000,4,4,4,580.00,-96.670668,17.092797,San Andrés Huayápam,Oaxaca
1750000,3,3,2,150.00,-96.694163,17.093101,Oaxaca,Oaxaca
1100000,1,2,3,756.00,-96.486787,15.678125,San Pedro Pochutla,Oaxaca
961000,1,2,1,85.00,-96.7478,17.061125,Oaxaca,Oaxaca
3400000,3,3,2,120.00,-96.7145186772594,17.0715395936809,Oaxaca,Oaxaca
1500000,1,3,1,124.00,-96.754135,17.120998,Oaxaca,Oaxaca
1300000,2,3,1,88.00,-96.707882,17.0107,San Agustín de las Juntas,Oaxaca
2080000,1,3,1,477.00,-96.806616,17.133924,San Lorenzo Cacaotepec,Oaxaca
3280000,4,4,2,200.00,-96.7128,17.067125,Oaxaca,Oaxaca
1290000,1,3,1,63.00,-96.6988,17.064125,Santa Lucía del Camino,Oaxaca
5500000,3,3,2,211.00,-96.72813,17.061581,Oaxaca,Oaxaca
2500000,3,4,4,640.00,-96.7574289,17.150816,San Pablo Etla,Oaxaca
380000,1,1,1,200.00,-96.820603,17.060784,San Pedro Ixtlahuaca,Oaxaca
350000,1,2,1,65.00,-96.5042033,16.974346,Tlacolula de Matamoros,Oaxaca
1500000,2,2,3,245.00,-96.7532734485486,17.0739745731535,Oaxaca,Oaxaca
690000,2,4,1,90.00,-96.5042033,16.974346,Tlacolula de Matamoros,Oaxaca
4000000,1,3,2,200.00,-96.714053,17.060563,Oaxaca,Oaxaca
3350000,3,2,1,850.00,-96.7898611312744,17.2053309067392,San Juan Bautista Guelache,Oaxaca
3250000,1,2,1,323.00,-96.7118,17.110125,Oaxaca,Oaxaca
4000000,1,3,2,200.00,-96.708417,17.056768,Santa Lucía del Camino,Oaxaca
3400000,3,2,2,200.00,-96.7395751318629,17.0542438105226,Oaxaca,Oaxaca
1550000,1,2,2,242.00,-96.7267201739607,16.9755403872183,Huajuapan,Oaxaca
3400000,2,2,3,800.00,-96.7586418,17.1806958,San Agustín Etla,Oaxaca
580000,2,2,4,634.00,-96.2395531539556,18.0875848688202,San Juan Bautista Tuxtepec,Oaxaca
1550000,3,3,2,136.00,-96.7388108174222,17.0037661611986,Huajuapan,Oaxaca
1500000,3,3,1,100.00,-96.751977,17.10234,Oaxaca,Oaxaca
1250000,1,2,2,230.00,-96.785798,16.870125,Zimatlán de Álvarez,Oaxaca
3827000,2,2,1,212.00,-96.7188,17.092125,Oaxaca,Oaxaca
2500000,1,2,3,771.00,-97.110789,15.886125,San Pedro Mixtepec,Oaxaca
1500000,2,2,1,135.00,-97.080789,15.866125,San Pedro Mixtepec,Oaxaca
1680000,3,3,2,133.00,-96.756304,17.096226,San Jacinto Amilpas,Oaxaca
1900000,2,2,1,99.00,-96.130788,15.773125,Santa María Huatulco,Oaxaca
4200000,3,3,1,1200.00,-96.2419612891252,18.0104836938729,San Juan Bautista Tuxtepec,Oaxaca
780000,1,3,1,70.00,-95.1886621383925,16.2052333908446,Salina Cruz,Oaxaca
6000000,2,3,2,520.00,-96.783652379649,17.1229420823875,Santa María Atzompa,Oaxaca
390000,1,2,4,220.00,-96.7406516117044,16.9949558146267,San Raymundo Jalpan,Oaxaca
3600000,3,3,2,381.00,-96.7894463365234,17.174474790561,San Pablo Etla,Oaxaca
1550000,2,3,2,136.00,-96.731002,17.054106,Oaxaca,Oaxaca
1000000,2,2,2,75.00,-96.739316,17.02562,Huajuapan,Oaxaca
700000,1,2,3,415.00,-96.299695,17.770564,San Juan Bautista Valle Nacional,Oaxaca
2113000,2,3,2,323.00,-94.4407481,18.1388175,Coatzacoalcos Municipality,Veracruz
3570000,2,3,1,300.00,-94.4622713,18.1443347,Coatzacoalcos Municipality,Veracruz
4650000,4,3,3,192.00,-97.422328,18.462384,Tehuacán,Puebla
1380000,1,1,1,75.00,-98.2967354833977,19.0680378801125,San Pedro Cholula,Puebla
1790000,2,3,2,78.00,-98.254002,19.073411,Puebla de los Angeles,Puebla
2750000,3,3,2,158.00,-98.282935,19.068818,San Pedro Cholula,Puebla
1380000,2,3,1,105.00,-96.9703006,19.4484747,Coatepec,Veracruz
1250000,3,3,2,124.00,-96.9495904756076,19.4543035682018,Coatepec,Veracruz
3420000,4,3,2,154.00,-98.2718875,19.0664846,San Pedro Cholula,Puebla
5000000,3,4,1,896.00,-98.9454932,18.9129673,Atlatlahucan Municipality,Morelos
3114000,3,2,2,108.00,-98.2732124,18.9947681,San Andrés Cholula,Puebla
1690000,2,3,1,70.00,-99.039488,18.889707,Yautepec Municipality,Morelos
1390000,2,3,1,100.00,-96.956321,18.899205,Córdoba,Veracruz
2632000,3,4,4,170.00,-98.284318,19.063351,San Andrés Cholula,Puebla
7800000,2,4,2,714.00,-98.9454932,18.9129673,Atlatlahucan Municipality,Morelos
1800000,2,3,4,250.00,-99.032604,19.683371,Tecámac,Estado de México
3350000,4,4,2,129.00,-98.2849865,18.9507925,Ocoyucan,Puebla
810000,2,2,1,64.00,-98.8902015,19.4240475,Chicoloapan de Juárez,Estado de México
2560000,2,3,2,121.00,-98.289422,19.071696,San Pedro Cholula,Puebla
2200000,3,3,2,128.00,-98.289082,18.956686,Ocoyucan,Puebla
7200000,2,3,2,315.00,-98.299336,19.032853,San Andrés Cholula,Puebla
495000,1,3,1,72.00,-98.8673042087716,19.3382636422536,Ixtapaluca,Estado de México
839000,1,3,1,74.00,-98.862606,19.302729,Ixtapaluca,Estado de México
3200000,2,2,2,107.00,-98.278928,18.994406,San Andrés Cholula,Puebla
2300000,2,4,4,263.00,-99.042101,19.60352,Ecatepec,Estado de México
849000,2,2,2,70.00,-98.267537,19.091155,Cuautlancingo,Puebla
3079000,3,3,2,118.00,-98.2732124,18.9947681,San Andrés Cholula,Puebla
3500000,2,3,2,174.00,-98.297601,19.062674,San Pedro Cholula,Puebla
3385000,4,3,2,163.00,-98.266335,19.066479,San Pedro Cholula,Puebla
3270000,4,3,2,152.00,-98.270948,19.0660282,San Pedro Cholula,Puebla
6800000,4,3,3,200.00,-98.2835569,18.9603675,Ocoyucan,Puebla
3800000,2,3,4,471.00,-98.194095,19.06267,Puebla de los Angeles,Puebla
4350000,4,4,2,191.00,-98.2800631,19.0635491,San Pedro Cholula,Puebla
2900000,3,3,2,330.00,-98.9460066,18.9140245,Atlatlahucan Municipality,Morelos
2550000,3,3,2,110.00,-98.2807451,19.0738253,San Pedro Cholula,Puebla
1028000,1,2,1,70.00,-98.859357,18.872594,Yecapixtla,Morelos
850000,1,3,1,119.00,-99.054181,18.891214,Yautepec Municipality,Morelos
3540000,2,3,2,120.00,-98.2907517,19.0750364,San Pedro Cholula,Puebla
700000,1,2,1,43.00,-98.215922,18.968275,Puebla de los Angeles,Puebla
650000,2,4,1,50.00,-96.988974,18.918295,Fortín,Veracruz
7900000,4,4,2,199.00,-98.2881633,18.9659527,Ocoyucan,Puebla
1450000,1,2,1,80.00,-98.2061708,19.0413806,Puebla de los Angeles,Puebla
5800000,4,3,2,414.00,-98.2511004,19.0445767,Puebla de los Angeles,Puebla
1150000,2,1,1,40.00,-98.4029153,20.0657632,Tulancingo,Hidalgo
1150000,1,3,2,166.00,-98.924552,18.820054,Yecapixtla,Morelos
3500000,2,3,2,403.00,-98.900483,18.939128,Atlatlahucan Municipality,Morelos
1500000,2,3,2,100.00,-96.112023,19.123543,Boca del Río,Veracruz
3300000,4,4,1,230.00,-96.91122,19.517382,Xalapa,Veracruz
3550000,3,3,2,167.00,-98.2762616,18.9944179054663,San Andrés Cholula,Puebla
820000,2,3,2,75.00,-96.1774772,19.1583098,Veracruz,Veracruz
1400000,2,3,1,80.00,-96.1207656929696,19.1484143664716,Boca del Río,Veracruz
4350000,3,3,2,232.00,-98.216775,19.073274,Puebla de los Angeles,Puebla
5000000,3,3,2,313.00,-98.251484,19.073365,Puebla de los Angeles,Puebla
2950000,3,3,3,121.00,-98.2175484,19.076195,Puebla de los Angeles,Puebla
1150000,2,3,1,81.00,-98.133712,19.0759,Puebla de los Angeles,Puebla
2380000,2,3,2,198.00,-98.412207,19.175234,Huejotzingo Municipality,Puebla
5859864,4,3,2,193.00,-98.2351077097431,19.0196838175337,Puebla de los Angeles,Puebla
1790000,2,2,1,73.00,-98.24997,19.064902,Puebla de los Angeles,Puebla
2150000,3,3,2,120.00,-98.2706072,19.0366266,San Andrés Cholula,Puebla
3200000,3,3,3,184.00,-98.2076063240815,18.9738991287789,Puebla de los Angeles,Puebla
3350000,3,3,2,139.00,-98.2797761,18.963463,Ocoyucan,Puebla
1840000,3,3,1,108.00,-96.107178,19.094828,Boca del Río,Veracruz
1750000,3,3,1,100.00,-96.130392,19.147119,Veracruz,Veracruz
4500000,4,3,2,160.00,-98.2837195,18.9780879,San Andrés Cholula,Puebla
2400000,2,4,2,180.00,-98.1974657,19.0145704,Puebla de los Angeles,Puebla
3109500,3,2,2,107.00,-98.265467,19.0059407,San Andrés Cholula,Puebla
1800000,3,3,2,160.00,-96.950429,19.445967,Coatepec,Veracruz
1640000,2,2,2,161.00,-96.056739,19.05711,Alvarado,Veracruz
4200000,4,3,2,287.00,-96.087045,19.061001,Alvarado,Veracruz
2850000,3,3,3,272.00,-96.149073,19.196282,Veracruz,Veracruz
1850000,2,3,2,136.00,-96.059918,19.055013,Alvarado,Veracruz
3650000,3,3,2,250.00,-96.0931879,19.0631143,Alvarado,Veracruz
1895000,4,3,2,102.00,-98.276997,19.105923,Cuautlancingo,Puebla
9500000,4,4,3,300.00,-98.2559995,19.0202477,San Andrés Cholula,Puebla
1650000,3,3,1,130.00,-98.1785202,19.0034055,Puebla de los Angeles,Puebla
650000,1,2,1,82.00,-98.2463010607132,19.1546529564458,Cuautlancingo,Puebla
2200000,3,3,2,160.00,-96.1224653,19.1772506,Veracruz,Veracruz
760000,1,2,1,56.00,-98.203786,19.039868,Puebla de los Angeles,Puebla
1681000,4,4,2,189.00,-96.1307653,19.0870478,Boca del Río,Veracruz
1080000,3,3,1,87.00,-98.209714,19.163932,Papalotla de Xicohténcatl,Tlaxcala
2750000,3,3,2,162.00,-96.0656,19.07049,,Veracruz
3300000,4,3,2,130.00,-98.285921466394,18.9753074601986,Ocoyucan,Puebla
15250000,4,4,4,306.00,-98.2566386,19.0142068,San Andrés Cholula,Puebla
3650000,3,4,2,168.00,-98.27554,18.988652,San Andrés Cholula,Puebla
790000,1,2,1,120.00,-96.1398533,19.1535557,Veracruz,Veracruz
2300000,2,3,2,172.00,-98.140862,19.407125,Apizaco Municipality,Tlaxcala
1710000,2,3,2,78.00,-98.256214,19.069016,Puebla de los Angeles,Puebla
2190000,2,2,2,127.00,-98.2857978,18.9778957,Ocoyucan,Puebla
1038000,4,2,2,108.00,-96.1307653,19.0870478,Boca del Río,Veracruz
2000000,2,3,1,170.00,-96.890964,19.5294331,Xalapa,Veracruz
2650000,3,3,2,136.00,-98.255877,19.025563,San Andrés Cholula,Puebla
4250000,4,3,2,190.00,-98.290295,18.9639836,Ocoyucan,Puebla
1950000,3,3,2,105.00,-96.8457055091858,19.500779756585,Emiliano Zapata,Veracruz
11000000,4,3,3,300.00,-98.2592688,19.0642853054879,Puebla de los Angeles,Puebla
4395000,3,3,3,190.00,-98.2819084499999,19.0601874554867,San Pedro Cholula,Puebla
1300000,3,3,2,93.00,-98.263191,19.305835,Tlaxcala,Tlaxcala
1173000,3,3,1,110.00,-96.1304462,19.0896932,Boca del Río,Veracruz
4250000,3,3,2,180.00,-98.2911959,18.9621292,Ocoyucan,Puebla
1920000,2,3,2,160.00,-96.06404,19.055848,Alvarado,Veracruz
2300000,2,3,3,723.00,-92.911766,17.919257,Centro Municipality,Tabasco
760000,2,3,2,300.00,-93.196721,18.232646,Comalcalco Municipality,Tabasco
1200000,2,4,4,652.00,-93.203056,18.264167,Comalcalco Municipality,Tabasco
350000,2,1,1,75.00,-93.186705,18.243417,Comalcalco Municipality,Tabasco
3350000,3,3,2,176.00,-92.985087,18.007651,Centro Municipality,Tabasco
3800000,3,3,2,170.00,-92.965201,17.943904,Centro Municipality,Tabasco
1400000,2,3,1,150.00,-92.9456759,17.9859185,Centro Municipality,Tabasco
2950000,4,3,1,259.00,-92.977504,17.942325,Centro Municipality,Tabasco
780000,2,2,2,90.00,-92.8694661,18.118649,Centro Municipality,Tabasco
1100000,2,2,1,168.00,-93.228503,18.249982,Comalcalco Municipality,Tabasco
1380000,3,3,2,144.00,-92.9371265,17.9101665051323,Centro Municipality,Tabasco
2350000,2,3,2,250.00,-92.9775718,17.9442104,Centro Municipality,Tabasco
3450000,4,3,2,160.00,-92.9509417,17.9501772551446,Centro Municipality,Tabasco
1350000,3,3,2,125.00,-92.9367332,18.0408776,Nacajuca,Tabasco
2390000,3,3,2,123.00,-92.9612899,18.0050025,Centro Municipality,Tabasco
3450000,4,3,2,160.00,-92.9509417,17.9501773,Centro Municipality,Tabasco
1275000,2,2,2,122.00,-92.897241,18.018725,Centro Municipality,Tabasco
2300000,3,3,2,160.00,-92.9563039,17.9493484,Centro Municipality,Tabasco
1950000,3,3,2,160.00,-92.9312283,17.9667135,Centro Municipality,Tabasco
3600000,4,3,2,160.00,-92.9622316,18.0061007,Centro Municipality,Tabasco
2528880,1,1,1,126.00,-92.9384378,18.0004272,Centro Municipality,Tabasco
1649940,3,3,2,127.00,-92.942355,18.066518,Nacajuca,Tabasco
6300000,4,3,3,270.00,-92.9272488,18.0180368,Centro Municipality,Tabasco
1200000,2,3,2,98.00,-92.8683426262763,18.1456413989182,Centro Municipality,Tabasco
1400000,3,3,2,108.00,-92.9550619,17.9515587,Centro Municipality,Tabasco
2500000,4,3,4,654.00,-92.961505,17.998313,Centro Municipality,Tabasco
3300000,3,4,2,90.00,-92.926856,17.99749,Centro Municipality,Tabasco
600000,2,1,2,216.00,-93.3618334508182,18.0183015540419,Cárdenas Municipality,Tabasco
1900000,2,3,2,261.00,-93.2105095,18.4033441,Paraíso,Tabasco
3500000,4,4,1,250.00,-93.216958,18.410549,Paraíso,Tabasco
450000,1,2,2,51.00,-92.923241,18.047725,Nacajuca,Tabasco
3950000,4,4,3,400.00,-92.65492,16.724369,San Cristóbal de las Casas,Chiapas
1880000,4,3,2,132.00,-93.153213,16.743537,Tuxtla Gutiérrez,Chiapas
1300000,3,3,1,90.00,-93.0707854,16.75197730478,Tuxtla Gutiérrez,Chiapas
2780000,3,3,4,384.00,-93.186314,16.829332,San Fernando,Chiapas
720000,1,2,1,126.00,-92.111556,16.232508,Comitán,Chiapas
611000,1,2,1,56.00,-93.1317929,16.7548381,Tuxtla Gutiérrez,Chiapas
820000,1,2,1,94.00,-93.111613,16.782632,Tuxtla Gutiérrez,Chiapas
1900000,3,3,1,90.00,-93.172589,16.764728,Tuxtla Gutiérrez,Chiapas
2844258,2,3,2,128.00,-93.100514,16.750338,Tuxtla Gutiérrez,Chiapas
2200000,3,3,2,160.00,-92.662214,16.730352,San Cristóbal de las Casas,Chiapas
3700000,3,4,4,180.00,-93.174398,16.762867,Tuxtla Gutiérrez,Chiapas
1295000,2,3,2,150.00,-93.055506,16.728586,Tuxtla Gutiérrez,Chiapas
4500000,4,3,2,244.00,-93.2267428,16.7365624,Tuxtla Gutiérrez,Chiapas
650000,1,2,1,100.00,-93.103365,16.795394,Tuxtla Gutiérrez,Chiapas
1200000,3,3,1,120.00,-93.072139,16.73379,Tuxtla Gutiérrez,Chiapas
1800000,3,3,1,90.00,-93.1285889,16.7758802,Tuxtla Gutiérrez,Chiapas
1400000,3,3,1,90.00,-93.171833,16.76351,Tuxtla Gutiérrez,Chiapas
1990000,3,3,2,120.00,-93.109675,16.767442,Tuxtla Gutiérrez,Chiapas
1900000,3,4,2,200.00,-93.190305,16.76856,Tuxtla Gutiérrez,Chiapas
3600000,3,3,2,136.00,-93.1260074,16.7668053,Tuxtla Gutiérrez,Chiapas
2530000,2,3,2,184.00,-93.12983,16.762332,Tuxtla Gutiérrez,Chiapas
1950000,3,3,2,182.00,-93.159045,16.736952,Tuxtla Gutiérrez,Chiapas
5800000,4,4,2,350.00,-93.151688,16.733428,Tuxtla Gutiérrez,Chiapas
2340000,3,3,2,105.00,-93.139675,16.767868,Tuxtla Gutiérrez,Chiapas
6800000,4,4,3,499.00,-93.1977786,16.753732,Tuxtla Gutiérrez,Chiapas
1975000,2,3,2,196.00,-92.611634,16.711415,San Cristóbal de las Casas,Chiapas
2120000,3,3,1,186.00,-93.100393,16.748677,Tuxtla Gutiérrez,Chiapas
1450000,1,2,1,400.00,-92.620045,16.734343,San Cristóbal de las Casas,Chiapas
2495000,4,4,2,306.00,-93.125237,16.74497,Tuxtla Gutiérrez,Chiapas
1300000,3,3,1,90.00,-93.1713574,16.7005634,Tuxtla Gutiérrez,Chiapas
2715270,3,3,2,128.00,-93.1126982,16.7268572,Tuxtla Gutiérrez,Chiapas
2480000,3,4,2,180.00,-93.111067,16.764757,Tuxtla Gutiérrez,Chiapas
1750000,2,3,2,200.00,-93.184712,16.769823,Tuxtla Gutiérrez,Chiapas
5800000,4,4,2,350.00,-93.1519741,16.738663804776,Tuxtla Gutiérrez,Chiapas
1275000,2,3,2,144.00,-93.1774327,16.7069071,Tuxtla Gutiérrez,Chiapas
1200000,2,3,1,110.00,-93.2635511,16.2390937,Villaflores,Chiapas
2600000,2,2,2,111.00,-92.005109,17.711806,Catazajá,Chiapas
1500000,3,3,2,90.00,-93.0676455,16.73462,Tuxtla Gutiérrez,Chiapas
1800000,3,3,1,90.00,-93.1285889,16.7758802,Tuxtla Gutiérrez,Chiapas
3980000,4,3,2,180.00,-93.137972,16.750848,Tuxtla Gutiérrez,Chiapas
1150000,2,3,1,108.00,-93.133742,16.738323,Tuxtla Gutiérrez,Chiapas
5000000,4,4,3,331.00,-93.123043,16.766644,Tuxtla Gutiérrez,Chiapas
1900000,3,3,1,120.00,-92.640852,16.710813,San Cristóbal de las Casas,Chiapas
4380000,3,3,2,244.00,-93.145514,16.757759,Tuxtla Gutiérrez,Chiapas
4950000,3,3,2,300.00,-93.189532,16.74042,Tuxtla Gutiérrez,Chiapas
1950000,3,3,2,120.00,-93.1133751,16.7731813,Tuxtla Gutiérrez,Chiapas
4850000,4,4,3,300.00,-93.1329916,16.7560592,Tuxtla Gutiérrez,Chiapas
1580000,2,3,2,105.00,-93.188342,16.777001,Tuxtla Gutiérrez,Chiapas
7500000,4,4,4,653.00,-93.129519,16.736793,Tuxtla Gutiérrez,Chiapas
1200000,2,3,1,90.00,-93.102437,16.754967,Tuxtla Gutiérrez,Chiapas
2300000,4,3,4,304.00,-90.7271794,19.3317154,Champoton,Campeche
530000,1,2,2,156.00,-90.5011097,19.8497267,Campeche,Campeche
280000,1,1,2,156.00,-90.5205152,19.8262225,Campeche,Campeche
1700000,2,3,1,120.00,-91.758812,18.662884,Ciudad del Carmen,Campeche
1400000,1,3,1,91.00,-91.783021,18.651914,Ciudad del Carmen,Campeche
1800000,4,3,2,1600.00,-90.6977429,19.5290717,Champoton,Campeche
1600000,1,1,2,160.00,-90.489642,19.87309,Campeche,Campeche
2700000,2,3,3,178.00,-91.80964,18.646851,Ciudad del Carmen,Campeche
3300000,2,3,2,300.00,-91.814780240807,18.6545742595035,Ciudad del Carmen,Campeche
1350000,2,3,1,91.00,-91.775274,18.649363,Ciudad del Carmen,Campeche
3400000,4,4,2,307.00,-91.7487119813721,18.6667545791038,Ciudad del Carmen,Campeche
1650000,2,3,1,120.00,-91.7682786,18.6541837,Ciudad del Carmen,Campeche
515000,2,2,2,153.00,-90.4843308,19.8493296,Campeche,Campeche
1950000,2,3,2,120.00,-91.793296738055,18.6593445676588,Ciudad del Carmen,Campeche
1290000,2,3,1,162.00,-91.796383,18.653213,Ciudad del Carmen,Campeche
